OrderID,Order Date,Customer Age,Customer Gender,Product Category,Product Name,Quantity,Unit Price,Region,Sales
322,2024-08-18,47.0,Male,Sports,Yoga Mat,1,1659.59,Central,1659.59
323,2025-04-10,41.0,Male,Beauty,Sunscreen,1,675.51,West,675.51
324,2024-01-27,24.0,Male,Beauty,Perfume,1,592.03,East,592.03
325,2025-05-31,36.0,Female,Electronics,Power Bank,2,3457.27,South,6914.54
326,2025-06-02,36.0,Female,Beauty,Lipstick Set,3,869.23,East,2607.69
327,2024-08-16,50.0,Male,Electronics,Bluetooth Speaker,1,1788.32,West,1788.32
328,2025-01-02,52.0,Female,Beauty,Face Serum,1,789.03,North,789.03
329,2025-08-02,30.0,Male,Sports,Dumbbell Set,1,1188.57,West,1188.57
330,2024-07-13,27.0,Male,Sports,Yoga Mat,1,1373.44,West,1373.44
331,2025-02-26,30.0,Female,Sports,Yoga Mat,2,1557.51,North,3115.02
332,2024-11-03,22.0,Female,Beauty,Lipstick Set,1,637.92,South,637.92
333,2025-02-28,32.0,Male,Home & Kitchen,Storage Rack,1,1564.52,Central,1564.52
334,2024-07-06,39.0,Male,Electronics,Bluetooth Speaker,1,3615.64,North,3615.64
335,2025-09-26,38.0,Female,Clothing,Winter Hoodie,1,1252.67,South,1252.67
336,2024-08-30,28.0,Male,Beauty,Hair Dryer,1,597.09,West,597.09
337,2024-04-20,36.0,Male,Beauty,Face Serum,1,988.21,North,988.21
338,2024-08-07,25.0,Female,Clothing,Running Shoes,1,513.93,Central,513.93
339,2024-06-11,35.0,Male,Electronics,Laptop Sleeve,2,1864.57,East,3729.14
340,2025-01-02,31.0,Female,Electronics,Power Bank,1,2783.69,North,2783.69
341,2025-01-14,25.0,Male,Electronics,Smartwatch,1,3934.37,West,3934.37
342,2024-12-23,26.0,Male,Electronics,Laptop Sleeve,1,3496.0,Central,3496.0
343,2024-09-23,55.0,Female,Electronics,Wireless Earbuds,1,2343.32,North,2343.32
344,2024-09-30,25.0,Male,Clothing,Denim Jacket,1,996.62,Central,996.62
345,2024-03-13,25.0,Male,Clothing,Winter Hoodie,2,1149.98,Central,2299.96
346,2024-11-19,41.0,Male,Clothing,Running Shoes,2,482.12,North,964.24
347,2024-08-03,48.0,Male,Beauty,Sunscreen,2,501.11,North,1002.22
348,2024-10-30,16.0,Male,Home & Kitchen,Vacuum Flask,1,1896.38,South,1896.38
349,2024-09-25,16.0,Male,Electronics,Power Bank,1,2991.12,East,2991.12
350,2024-04-11,39.0,Female,Sports,Cycling Helmet,1,968.92,East,968.92
351,2024-05-21,37.0,Male,Sports,Cricket Bat,1,2018.1,North,2018.1
352,2025-10-09,24.0,Female,Sports,Cricket Bat,1,1678.45,South,1678.45
353,2024-10-01,38.0,Female,Home & Kitchen,Table Lamp,2,1061.98,East,2123.96
354,2025-01-30,35.0,Female,Electronics,Smartwatch,1,3456.22,West,3456.22
355,2024-04-03,23.0,Female,Clothing,Winter Hoodie,1,1001.78,South,1001.78
356,2025-04-19,45.0,Female,Electronics,Smartwatch,4,3090.93,North,12363.72
357,2025-09-28,35.0,Male,Home & Kitchen,Vacuum Flask,4,1540.17,East,6160.68
358,2024-11-04,41.0,Male,Home & Kitchen,Vacuum Flask,2,1052.92,South,2105.84
359,2025-02-01,30.0,Female,Electronics,Laptop Sleeve,2,2984.13,East,5968.26
360,2024-07-05,22.0,Female,Sports,Football,1,1350.57,Central,1350.57
361,2025-02-09,25.0,Male,Clothing,Cotton T-Shirt,4,1082.9,South,4331.6
362,2025-05-02,43.0,Female,Clothing,Formal Shirt,3,491.3,North,1473.9
363,2025-03-18,47.0,Male,Electronics,Bluetooth Speaker,1,3460.67,West,3460.67
364,2024-09-21,35.0,Male,Home & Kitchen,Storage Rack,1,1361.14,North,1361.14
365,2025-04-03,25.0,Male,Clothing,Cotton T-Shirt,2,923.52,North,1847.04
366,2025-03-07,36.0,Female,Electronics,Smartwatch,1,3041.78,North,3041.78
367,2024-11-30,44.0,Male,Electronics,Laptop Sleeve,3,3245.71,South,9737.13
368,2024-04-18,16.0,Male,Home & Kitchen,Non-stick Pan,2,1742.24,North,3484.48
369,2025-08-09,34.0,Male,Home & Kitchen,Table Lamp,2,1585.16,East,3170.32
370,2025-05-19,19.0,Female,Electronics,Power Bank,1,2482.01,Central,2482.01
371,2024-08-17,52.0,Female,Electronics,Laptop Sleeve,2,2773.12,West,5546.24
372,2024-11-02,35.0,Female,Sports,Yoga Mat,2,1333.08,West,2666.16
373,2024-09-01,22.0,Female,Sports,Football,1,1056.67,West,1056.67
374,2024-11-25,37.0,Female,Home & Kitchen,Vacuum Flask,2,911.07,North,1822.14
375,2025-01-21,18.0,Male,Clothing,Cotton T-Shirt,1,964.47,East,964.47
376,2025-03-17,37.0,Male,Clothing,Formal Shirt,1,902.07,South,902.07
377,2025-07-06,16.0,Female,Electronics,Smartwatch,2,3663.54,North,7327.08
378,2025-06-24,43.0,Male,Electronics,Power Bank,3,1972.42,South,5917.26
379,2024-06-08,25.0,Female,Electronics,Power Bank,2,3648.19,West,7296.38
380,2025-11-04,24.0,Male,Home & Kitchen,Storage Rack,1,1039.62,East,1039.62
381,2025-04-27,45.0,Female,Beauty,Perfume,4,491.83,North,1967.32
382,2025-06-14,35.0,Female,Electronics,Wireless Earbuds,1,4809.63,West,4809.63
383,2024-10-14,38.0,Male,Beauty,Perfume,2,634.51,West,1269.02
384,2025-08-12,42.0,Male,Beauty,Sunscreen,2,514.42,South,1028.84
385,2025-08-18,39.0,Male,Electronics,Wireless Earbuds,1,3101.01,North,3101.01
386,2025-02-25,38.0,Female,Clothing,Running Shoes,1,815.82,Central,815.82
387,2025-03-21,32.0,Male,Home & Kitchen,Non-stick Pan,1,1394.98,West,1394.98
388,2025-06-06,43.0,Female,Electronics,Smartwatch,2,2285.58,North,4571.16
389,2024-11-09,16.0,Female,Electronics,Smartwatch,2,3016.27,Central,6032.54
390,2024-11-05,37.0,Male,Sports,Cricket Bat,3,1371.3,Central,4113.9
391,2024-11-19,,Male,Electronics,Smartwatch,4,3997.22,North,15988.88
392,2025-09-22,32.0,Male,Electronics,Wireless Earbuds,1,2663.14,East,2663.14
393,2024-02-17,45.0,Male,Clothing,Denim Jacket,1,1068.01,East,1068.01
394,2024-11-17,16.0,Male,Electronics,Bluetooth Speaker,3,4090.96,Central,12272.88
395,2024-07-16,42.0,Male,Electronics,Smartwatch,2,3104.05,East,6208.1
396,2024-12-15,29.0,Female,Clothing,Running Shoes,3,888.73,South,2666.19
397,2025-08-01,46.0,Male,Home & Kitchen,Blender,3,1646.46,East,4939.38
398,2025-09-20,48.0,Male,Electronics,Bluetooth Speaker,1,2419.71,South,2419.71
399,2024-05-25,,Female,Electronics,Smartwatch,1,2480.99,West,2480.99
400,2025-01-26,37.0,Female,Beauty,Lipstick Set,1,587.47,North,587.47
401,2025-07-07,33.0,Male,Electronics,Smartwatch,1,2014.58,West,2014.58
402,2025-02-13,35.0,Female,Clothing,Denim Jacket,1,660.9,North,660.9
403,2024-10-28,29.0,Male,Clothing,Formal Shirt,1,1262.11,North,1262.11
404,2024-11-21,27.0,Male,Sports,Cycling Helmet,4,1761.39,Central,7045.56
405,2025-10-22,39.0,Male,Clothing,Formal Shirt,4,1230.7,South,4922.8
406,2025-07-16,26.0,Male,Clothing,Cotton T-Shirt,1,804.1,West,804.1
407,2025-06-05,28.0,Female,Home & Kitchen,Non-stick Pan,1,595.66,South,595.66
408,2024-11-28,31.0,Female,Electronics,Power Bank,1,2771.06,North,2771.06
409,2024-10-16,16.0,Male,Clothing,Denim Jacket,2,870.12,North,1740.24
410,2025-03-20,50.0,Female,Sports,Dumbbell Set,4,1847.24,North,7388.96
411,2025-07-21,39.0,Female,Electronics,Power Bank,1,3148.74,South,3148.74
412,2025-07-27,48.0,Male,Sports,Yoga Mat,2,1782.79,East,3565.58
413,2025-03-09,18.0,Male,Electronics,Wireless Earbuds,2,4260.35,West,8520.7
414,2024-04-10,41.0,Female,Home & Kitchen,Blender,1,572.28,West,572.28
415,2025-06-18,20.0,Female,Clothing,Cotton T-Shirt,1,1128.76,East,1128.76
416,2024-09-28,32.0,Female,Electronics,Smartwatch,1,3521.75,East,3521.75
417,2025-07-08,44.0,Female,Electronics,Bluetooth Speaker,1,2870.22,North,2870.22
418,2024-04-22,16.0,Female,Beauty,Hair Dryer,2,675.24,West,1350.48
419,2024-04-11,36.0,Male,Beauty,Lipstick Set,4,375.46,West,1501.84
420,2024-09-20,43.0,Male,Electronics,Smartwatch,2,3347.65,North,6695.3
421,2024-11-19,16.0,Male,Beauty,Perfume,1,689.47,West,689.47
422,2025-03-11,17.0,Female,Electronics,Laptop Sleeve,3,3436.34,West,10309.02
423,2024-11-26,22.0,Male,Sports,Football,2,1667.6,East,3335.2
424,2025-02-01,35.0,Male,Clothing,Cotton T-Shirt,2,805.15,North,1610.3
425,2024-07-07,51.0,Female,Electronics,Laptop Sleeve,1,3257.41,South,3257.41
426,2024-07-17,41.0,Male,Home & Kitchen,Vacuum Flask,3,905.95,East,2717.85
427,2025-04-09,43.0,Female,Beauty,Lipstick Set,1,631.62,East,631.62
428,2025-05-22,36.0,Female,Electronics,Laptop Sleeve,3,3229.41,West,9688.23
429,2025-07-27,35.0,Male,Electronics,Bluetooth Speaker,3,3127.26,West,9381.78
430,2024-02-29,22.0,Male,Electronics,Bluetooth Speaker,1,2971.3,North,2971.3
431,2025-04-12,29.0,Male,Home & Kitchen,Vacuum Flask,4,697.39,West,2789.56
432,2024-10-28,16.0,Female,Clothing,Formal Shirt,1,800.88,North,800.88
433,2025-09-14,42.0,Male,Clothing,Formal Shirt,1,1104.22,South,1104.22
434,2025-02-05,38.0,Female,Clothing,Winter Hoodie,2,1183.68,East,2367.36
435,2024-05-20,16.0,Male,Home & Kitchen,Blender,2,1315.06,South,2630.12
436,2024-09-23,16.0,Male,Clothing,Running Shoes,1,1101.09,Central,1101.09
437,2025-05-10,53.0,Female,Electronics,Smartwatch,1,2840.26,South,2840.26
438,2024-09-13,48.0,Female,Clothing,Running Shoes,1,427.81,North,427.81
439,2025-06-03,38.0,Female,Beauty,Perfume,2,462.79,West,925.58
440,2024-12-12,37.0,Male,Sports,Football,1,1596.28,Central,1596.28
441,2025-04-21,21.0,Female,Clothing,Running Shoes,1,926.77,East,926.77
442,2024-07-17,34.0,Female,Electronics,Power Bank,2,3917.03,East,7834.06
443,2025-08-03,25.0,Male,Sports,Football,1,1841.84,East,1841.84
444,2025-02-26,42.0,Female,Clothing,Winter Hoodie,4,822.21,North,3288.84
445,2024-01-29,34.0,Female,Beauty,Hair Dryer,2,852.26,West,1704.52
446,2024-05-02,61.0,Male,Electronics,Bluetooth Speaker,1,5024.4,East,5024.4
447,2025-05-03,33.0,Female,Home & Kitchen,Blender,3,1535.15,West,4605.45
448,2024-12-01,35.0,Male,Clothing,Winter Hoodie,1,583.51,Central,583.51
449,2025-09-03,21.0,Male,Home & Kitchen,Blender,3,1583.47,South,4750.41
450,2025-09-07,16.0,Female,Home & Kitchen,Non-stick Pan,4,963.81,West,3855.24
451,2024-08-13,34.0,Female,Electronics,Power Bank,4,2718.08,East,10872.32
452,2025-02-14,28.0,Female,Home & Kitchen,Non-stick Pan,1,1740.59,West,1740.59
453,2025-03-14,25.0,Male,Electronics,Power Bank,4,4214.11,East,16856.44
454,2025-04-11,52.0,Male,Electronics,Laptop Sleeve,1,2655.6,South,2655.6
455,2025-05-14,19.0,Male,Clothing,Winter Hoodie,2,450.04,North,900.08
456,2025-02-28,33.0,Male,Beauty,Perfume,2,833.29,West,1666.58
457,2025-02-23,45.0,Female,Beauty,Hair Dryer,2,359.44,North,718.88
458,2025-06-08,53.0,Male,Beauty,Perfume,1,372.37,North,372.37
459,2025-02-18,21.0,Female,Clothing,Formal Shirt,1,630.78,Central,630.78
460,2024-09-29,33.0,Female,Beauty,Hair Dryer,1,601.28,South,601.28
461,2025-01-17,21.0,Female,Beauty,Perfume,1,686.28,West,686.28
462,2024-06-20,22.0,Female,Electronics,Smartwatch,3,3439.24,West,10317.72
463,2025-03-07,35.0,Female,Clothing,Formal Shirt,1,853.96,West,853.96
464,2025-04-16,39.0,Female,Electronics,Wireless Earbuds,1,3393.84,Central,3393.84
465,2024-12-29,28.0,Male,Electronics,Wireless Earbuds,2,4256.85,West,8513.7
466,2025-06-03,36.0,Male,Beauty,Lipstick Set,2,244.07,Central,488.14
467,2024-02-24,32.0,Female,Clothing,Cotton T-Shirt,1,1122.96,North,1122.96
468,2024-11-08,44.0,Male,Electronics,Smartwatch,1,3973.85,East,3973.85
469,2024-08-09,31.0,Female,Beauty,Hair Dryer,1,551.65,East,551.65
470,2025-05-21,28.0,Male,Home & Kitchen,Blender,2,1434.96,North,2869.92
471,2024-10-05,46.0,Male,Home & Kitchen,Vacuum Flask,1,1192.34,North,1192.34
472,2024-02-29,44.0,Male,Beauty,Hair Dryer,2,833.89,West,1667.78
473,2025-02-08,45.0,Female,Home & Kitchen,Blender,1,986.45,East,986.45
474,2025-02-14,39.0,Male,Sports,Football,2,1567.62,South,3135.24
475,2024-06-19,16.0,Female,Clothing,Cotton T-Shirt,3,768.32,East,2304.96
476,2025-08-19,31.0,Female,Sports,Cycling Helmet,1,1059.0,North,1059.0
477,2025-01-17,16.0,Male,Home & Kitchen,Non-stick Pan,1,875.14,West,875.14
478,2025-10-06,41.0,Female,Clothing,Denim Jacket,1,957.86,North,957.86
479,2024-12-31,18.0,Male,Electronics,Bluetooth Speaker,2,4860.05,East,9720.1
480,2024-11-23,22.0,Female,Sports,Cricket Bat,4,2079.95,North,8319.8
481,2025-06-28,24.0,Male,Beauty,Perfume,1,172.87,Central,172.87
482,2025-02-05,49.0,Male,Sports,Dumbbell Set,3,1577.04,West,4731.12
483,2025-08-06,43.0,Male,Electronics,Laptop Sleeve,4,3124.41,North,12497.64
484,2024-12-22,29.0,Female,Beauty,Perfume,1,662.64,Central,662.64
485,2024-11-01,21.0,Male,Electronics,Smartwatch,1,2732.44,Central,2732.44
486,2025-05-27,25.0,Female,Beauty,Face Serum,2,501.75,North,1003.5
487,2024-07-21,44.0,Male,Home & Kitchen,Table Lamp,2,1978.01,South,3956.02
488,2024-08-16,30.0,Male,Sports,Football,1,2124.68,West,2124.68
489,2025-04-11,21.0,Female,Clothing,Cotton T-Shirt,1,1196.17,North,1196.17
490,2025-09-07,28.0,Male,Clothing,Denim Jacket,1,1091.2,North,1091.2
491,2024-06-11,39.0,Male,Home & Kitchen,Vacuum Flask,1,1693.22,Central,1693.22
492,2024-04-28,51.0,Female,Clothing,Denim Jacket,1,854.97,North,854.97
493,2025-02-07,22.0,Male,Electronics,Bluetooth Speaker,2,3093.12,North,6186.24
494,2025-02-22,30.0,Male,Home & Kitchen,Non-stick Pan,3,1361.46,Central,4084.38
495,2024-11-08,33.0,Male,Clothing,Denim Jacket,1,1061.21,South,1061.21
496,2024-06-04,26.0,Male,Electronics,Wireless Earbuds,1,4104.18,North,4104.18
497,2024-05-28,28.0,Female,Sports,Cricket Bat,2,1708.33,South,3416.66
498,2024-11-02,44.0,Female,Clothing,Formal Shirt,2,919.44,North,1838.88
499,2024-11-25,16.0,Female,Sports,Football,1,1008.57,South,1008.57
500,2025-05-04,16.0,Female,Clothing,Running Shoes,2,885.04,North,1770.08
501,2025-09-23,30.0,Female,Home & Kitchen,Blender,1,1027.84,North,1027.84
502,2025-01-20,40.0,Female,Home & Kitchen,Vacuum Flask,1,1084.7,West,1084.7
503,2024-12-08,36.0,Male,Beauty,Sunscreen,2,589.84,West,1179.68
504,2024-06-19,23.0,Male,Electronics,Laptop Sleeve,3,3507.36,North,10522.08
505,2024-08-27,34.0,Male,Beauty,Perfume,1,654.31,West,654.31
506,2025-05-21,35.0,Female,Clothing,Formal Shirt,2,911.78,Central,1823.56
507,2025-03-13,32.0,Male,Home & Kitchen,Blender,1,1260.04,North,1260.04
508,2024-07-15,24.0,Female,Clothing,Cotton T-Shirt,1,833.08,South,833.08
509,2024-10-11,18.0,Female,Beauty,Face Serum,1,595.35,North,595.35
510,2024-09-06,32.0,Female,Sports,Dumbbell Set,3,1250.23,North,3750.69
511,2025-04-20,33.0,Male,Electronics,Laptop Sleeve,1,4125.53,North,4125.53
512,2025-05-20,50.0,Male,Beauty,Hair Dryer,3,508.74,East,1526.22
513,2025-07-13,41.0,Female,Home & Kitchen,Vacuum Flask,1,1426.49,West,1426.49
514,2024-10-31,59.0,Female,Clothing,Cotton T-Shirt,1,1043.33,East,1043.33
515,2024-05-18,42.0,Male,Home & Kitchen,Vacuum Flask,2,1421.04,West,2842.08
516,2024-12-02,35.0,Male,Sports,Football,1,1585.47,West,1585.47
517,2025-08-20,23.0,Male,Clothing,Running Shoes,1,1136.58,South,1136.58
518,2025-02-26,23.0,Female,Electronics,Smartwatch,1,3012.5,North,3012.5
519,2025-02-11,33.0,Male,Sports,Football,2,1988.64,West,3977.28
520,2025-05-18,21.0,Female,Home & Kitchen,Vacuum Flask,2,1221.79,South,2443.58
521,2024-02-17,29.0,Female,Electronics,Laptop Sleeve,2,1711.17,West,3422.34
522,2024-12-28,16.0,Male,Home & Kitchen,Table Lamp,2,1627.82,North,3255.64
523,2025-02-17,29.0,Female,Electronics,Power Bank,1,3675.6,West,3675.6
524,2025-07-20,41.0,Female,Sports,Dumbbell Set,3,1635.11,West,4905.33
525,2024-05-30,29.0,Female,Home & Kitchen,Vacuum Flask,1,1764.02,East,1764.02
526,2025-08-01,31.0,Female,Beauty,Hair Dryer,1,621.79,Central,621.79
527,2024-06-26,34.0,Male,Beauty,Sunscreen,1,453.26,East,453.26
528,2024-07-08,20.0,Male,Clothing,Winter Hoodie,1,977.51,Central,977.51
529,2025-03-18,32.0,Male,Beauty,Perfume,1,558.76,West,558.76
530,2024-07-30,26.0,Male,Clothing,Running Shoes,1,1373.33,East,1373.33
531,2024-10-30,,Male,Clothing,Running Shoes,1,1065.85,East,1065.85
532,2025-01-17,39.0,Female,Electronics,Bluetooth Speaker,1,3145.71,East,3145.71
533,2025-04-16,20.0,Female,Home & Kitchen,Blender,3,1245.91,Central,3737.73
534,2025-03-14,39.0,Female,Electronics,Laptop Sleeve,1,3287.82,Central,3287.82
535,2024-06-01,42.0,Male,Beauty,Hair Dryer,2,565.34,East,1130.68
536,2025-01-27,37.0,Male,Home & Kitchen,Table Lamp,3,1334.66,Central,4003.98
537,2025-03-24,29.0,Female,Clothing,Formal Shirt,1,1108.92,West,1108.92
538,2024-11-02,26.0,Female,Beauty,Lipstick Set,1,508.43,East,508.43
539,2025-09-06,39.0,Female,Electronics,Smartwatch,2,3185.99,West,6371.98
540,2025-02-10,16.0,Female,Beauty,Hair Dryer,2,594.83,North,1189.66
541,2024-07-16,54.0,Female,Electronics,Wireless Earbuds,2,2340.87,South,4681.74
542,2024-08-13,38.0,Female,Electronics,Wireless Earbuds,4,3601.35,North,14405.4
543,2025-08-24,30.0,Female,Home & Kitchen,Vacuum Flask,4,1866.49,West,7465.96
544,2025-01-31,30.0,Male,Electronics,Wireless Earbuds,4,1874.65,South,7498.6
545,2025-03-07,40.0,Male,Beauty,Face Serum,1,804.13,Central,804.13
546,2024-09-16,29.0,Male,Electronics,Smartwatch,4,2839.46,West,11357.84
547,2024-06-29,29.0,Male,Electronics,Laptop Sleeve,1,3922.95,South,3922.95
548,2024-12-05,39.0,Female,Electronics,Wireless Earbuds,2,3460.46,South,6920.92
549,2025-04-18,32.0,Male,Clothing,Denim Jacket,2,1130.8,South,2261.6
550,2024-03-04,22.0,Female,Electronics,Smartwatch,1,3963.54,North,3963.54
551,2025-11-06,32.0,Female,Home & Kitchen,Non-stick Pan,2,2111.82,East,4223.64
552,2024-09-03,31.0,Male,Home & Kitchen,Blender,1,1182.38,South,1182.38
553,2025-07-17,60.0,Male,Sports,Cricket Bat,2,1395.94,West,2791.88
554,2025-07-03,35.0,Female,Home & Kitchen,Blender,2,1605.13,West,3210.26
555,2024-09-28,29.0,Male,Home & Kitchen,Blender,2,727.61,West,1455.22
556,2024-10-24,35.0,Male,Clothing,Winter Hoodie,1,1441.2,East,1441.2
557,2025-06-25,24.0,Female,Beauty,Hair Dryer,1,693.54,East,693.54
558,2025-06-01,25.0,Male,Electronics,Bluetooth Speaker,1,2659.93,East,2659.93
559,2025-02-08,48.0,Male,Clothing,Cotton T-Shirt,4,1183.34,West,4733.36
560,2025-05-31,20.0,Female,Sports,Cricket Bat,1,1889.65,South,1889.65
561,2024-11-21,29.0,Male,Home & Kitchen,Blender,2,993.61,South,1987.22
562,2025-01-20,26.0,Male,Clothing,Cotton T-Shirt,2,825.48,East,1650.96
563,2025-08-30,18.0,Male,Beauty,Face Serum,1,530.08,North,530.08
564,2024-06-20,33.0,Male,Electronics,Laptop Sleeve,1,3493.32,North,3493.32
565,2025-08-23,38.0,Female,Clothing,Winter Hoodie,1,1082.83,West,1082.83
566,2024-12-25,39.0,Male,Sports,Dumbbell Set,1,1687.12,North,1687.12
567,2024-06-20,58.0,Female,Electronics,Wireless Earbuds,2,3153.85,East,6307.7
568,2025-05-19,44.0,Male,Electronics,Power Bank,1,3931.95,Central,3931.95
569,2024-03-19,36.0,Male,Electronics,Bluetooth Speaker,1,4115.64,South,4115.64
570,2025-06-12,34.0,Male,Electronics,Laptop Sleeve,1,2648.07,North,2648.07
571,2025-01-06,29.0,Female,Clothing,Running Shoes,2,987.21,East,1974.42
572,2025-02-25,41.0,Male,Electronics,Power Bank,2,3631.05,East,7262.1
573,2024-07-12,19.0,Female,Sports,Cycling Helmet,4,994.99,North,3979.96
574,2024-04-22,19.0,Female,Electronics,Wireless Earbuds,2,3384.4,West,6768.8
575,2025-04-14,24.0,Female,Electronics,Power Bank,4,2882.14,South,11528.56
576,2025-01-09,46.0,Male,Sports,Yoga Mat,1,1065.52,Central,1065.52
577,2024-10-09,33.0,Female,Electronics,Wireless Earbuds,1,3971.13,North,3971.13
578,2024-12-19,37.0,Female,Clothing,Denim Jacket,1,1049.41,South,1049.41
579,2024-11-11,34.0,Female,Sports,Cricket Bat,2,1228.19,Central,2456.38
580,2025-03-26,49.0,Male,Electronics,Power Bank,2,3980.83,North,7961.66
581,2025-03-27,45.0,Female,Clothing,Running Shoes,1,760.27,East,760.27
582,2024-08-25,52.0,Male,Electronics,Wireless Earbuds,1,3064.12,North,3064.12
583,2025-01-16,38.0,Male,Beauty,Hair Dryer,1,671.8,North,671.8
584,2024-07-19,38.0,Male,Beauty,Face Serum,2,809.32,North,1618.64
585,2025-08-14,16.0,Male,Clothing,Winter Hoodie,3,800.31,North,2400.93
586,2024-06-14,16.0,Female,Electronics,Power Bank,3,2358.6,West,7075.8
587,2025-04-27,26.0,Male,Electronics,Wireless Earbuds,1,2603.25,West,2603.25
588,2025-07-24,32.0,Female,Electronics,Bluetooth Speaker,2,2617.97,East,5235.94
589,2024-04-12,42.0,Male,Electronics,Smartwatch,1,2791.9,East,2791.9
590,2024-12-22,32.0,Female,Home & Kitchen,Storage Rack,2,1219.73,South,2439.46
591,2024-06-23,56.0,Female,Clothing,Denim Jacket,3,887.36,North,2662.08
592,2025-01-12,41.0,Male,Home & Kitchen,Table Lamp,1,1369.98,Central,1369.98
593,2024-06-07,47.0,Male,Sports,Dumbbell Set,1,1310.41,North,1310.41
594,2025-08-18,38.0,Male,Electronics,Power Bank,1,3151.6,Central,3151.6
595,2025-03-08,32.0,Female,Clothing,Winter Hoodie,1,892.07,North,892.07
596,2024-09-06,44.0,Female,Beauty,Sunscreen,1,612.62,North,612.62
597,2024-11-24,32.0,Female,Electronics,Bluetooth Speaker,1,4572.73,West,4572.73
598,2024-11-03,49.0,Female,Home & Kitchen,Vacuum Flask,1,1908.94,East,1908.94
599,2024-04-28,35.0,Female,Electronics,Power Bank,2,1592.21,South,3184.42
600,2024-08-19,28.0,Male,Beauty,Lipstick Set,2,711.3,Central,1422.6
601,2025-08-18,41.0,Female,Beauty,Hair Dryer,4,535.41,South,2141.64
602,2025-10-07,27.0,Female,Clothing,Formal Shirt,1,846.4,North,846.4
603,2025-05-05,30.0,Female,Beauty,Face Serum,2,495.43,North,990.86
604,2025-06-16,25.0,Female,Sports,Cycling Helmet,1,1385.78,North,1385.78
605,2025-02-11,46.0,Female,Home & Kitchen,Table Lamp,1,1451.17,South,1451.17
606,2024-10-13,37.0,Female,Home & Kitchen,Non-stick Pan,1,1740.8,East,1740.8
607,2024-03-22,29.0,Female,Beauty,Sunscreen,3,714.12,Central,2142.36
608,2025-11-02,29.0,Male,Electronics,Smartwatch,2,1901.01,West,3802.02
609,2025-05-12,37.0,Male,Electronics,Laptop Sleeve,1,3281.4,East,3281.4
610,2025-03-18,23.0,Male,Sports,Cycling Helmet,1,1735.34,East,1735.34
611,2024-10-08,31.0,Female,Home & Kitchen,Non-stick Pan,1,605.68,North,605.68
612,2025-10-03,28.0,Male,Clothing,Winter Hoodie,2,358.96,East,717.92
613,2024-10-29,33.0,Male,Beauty,Hair Dryer,2,751.8,East,1503.6
614,2025-05-28,24.0,Female,Clothing,Formal Shirt,1,989.55,North,989.55
615,2024-09-21,34.0,Male,Electronics,Laptop Sleeve,2,3742.99,West,7485.98
616,2025-02-20,39.0,Female,Clothing,Formal Shirt,2,721.79,West,1443.58
617,2025-12-12,31.0,Male,Electronics,Power Bank,1,5362.42,Central,5362.42
618,2025-07-13,26.0,Female,Home & Kitchen,Storage Rack,1,939.39,West,939.39
619,2024-09-18,33.0,Female,Clothing,Cotton T-Shirt,3,944.61,North,2833.83
620,2025-01-21,17.0,Male,Electronics,Power Bank,2,3944.3,East,7888.6
621,2025-08-17,16.0,Male,Clothing,Running Shoes,2,595.29,West,1190.58
622,2024-08-03,31.0,Female,Clothing,Cotton T-Shirt,2,634.41,North,1268.82
623,2024-11-22,37.0,Female,Home & Kitchen,Non-stick Pan,1,1533.37,Central,1533.37
