TransactionID,Time_of_day_hr,Amount,V1,V2,V3,Class
548,0.5,43.16,-0.291,-2.056,0.108,0
549,0.93,15.71,-0.748,-1.053,2.509,0
550,14.46,9.16,-1.415,-1.083,-0.474,0
551,19.28,129.71,1.026,1.109,-1.38,0
552,15.48,43.06,-1.704,1.732,-2.306,0
553,19.95,57.63,1.788,-0.362,0.651,0
554,6.48,174.85,0.671,-0.208,-3.526,0
555,9.19,13.0,1.328,0.508,1.35,0
556,11.89,31.16,1.065,-0.783,-1.091,0
557,15.76,10.85,0.865,1.222,-0.952,0
558,16.4,82.97,-0.42,0.286,0.626,0
559,0.16,144.89,0.225,-0.036,0.492,0
560,9.53,24.74,-3.021,-1.075,2.571,0
561,12.82,26.17,-0.018,-1.723,-2.507,0
562,22.44,11.67,3.052,-2.715,-1.878,0
563,20.5,54.41,1.627,-1.233,0.84,0
564,1.35,141.17,0.537,-0.642,-0.894,0
565,17.63,274.25,0.491,-0.415,0.23,0
566,11.59,101.41,1.256,-2.347,0.878,0
567,7.74,38.08,1.174,-0.8,-0.031,0
568,5.92,14.81,-0.437,0.472,-0.437,0
569,8.7,99.26,1.383,-0.495,2.567,0
570,9.46,9.81,2.347,1.093,-1.042,0
571,19.35,64.1,-2.224,-0.499,-0.283,0
572,12.98,74.85,-0.445,-0.045,-0.356,0
573,14.58,76.07,0.673,0.486,-0.204,0
574,9.57,13.91,1.371,0.614,2.418,0
575,6.42,15.12,1.226,1.499,-1.75,0
576,7.73,6.12,0.209,-0.686,0.077,0
577,0.62,15.13,0.415,1.509,4.482,0
578,16.24,14.82,1.729,1.352,1.765,0
579,16.9,58.98,1.752,-0.139,3.963,0
580,9.51,25.9,0.222,2.1,1.286,0
581,11.9,76.26,0.987,0.028,-0.626,0
582,15.0,79.5,0.344,-0.489,-1.023,0
583,1.89,38.55,0.628,0.151,-2.607,0
584,8.94,83.39,-0.898,0.981,-0.919,0
585,11.67,26.47,-0.543,-1.467,0.76,0
586,10.32,90.27,0.301,0.17,-0.634,0
587,4.44,15.69,0.135,-0.212,-1.488,0
588,21.54,270.68,0.972,-0.889,0.909,0
589,10.56,104.27,1.667,-0.778,0.259,0
590,20.22,43.18,0.408,-0.057,-2.766,0
591,6.37,244.96,0.485,-3.469,-0.828,0
592,6.99,4.3,-1.947,0.165,1.932,0
593,14.59,50.77,-0.286,1.671,-1.754,0
594,12.44,22.53,1.303,-0.262,1.087,0
595,8.2,80.85,1.143,0.905,-1.646,0
596,18.36,14.2,0.854,2.445,0.585,0
597,21.38,8.63,-0.542,-1.578,1.536,0
598,16.47,93.16,0.626,-0.951,1.037,0
599,2.13,22.97,0.988,-0.279,-1.703,0
600,20.72,72.01,1.165,-1.022,-0.403,0
601,13.35,9.31,-0.581,0.052,0.454,0
602,17.38,17.25,-2.122,1.173,-0.674,0
603,19.51,13.44,-1.071,-1.981,1.333,0
604,15.32,95.96,-0.617,2.344,-2.402,0
605,15.72,59.37,0.359,0.113,0.032,0
606,12.74,40.39,1.276,0.736,3.091,0
607,18.94,4.13,1.516,-1.909,0.899,0
608,16.84,74.06,0.581,0.755,0.918,0
609,7.91,126.03,-1.761,-0.662,1.614,0
610,8.73,100.53,-0.677,0.159,1.297,0
611,16.29,4.32,1.739,-0.298,-1.18,0
612,22.52,40.99,-0.919,-0.297,1.018,0
613,0.58,38.15,-0.935,0.067,0.013,0
614,8.38,239.94,1.692,0.6,3.821,0
615,0.68,60.7,-0.304,-0.825,0.92,0
616,2.0,61.39,1.035,-0.875,-1.957,0
617,10.82,31.01,-0.589,-1.54,-2.159,0
618,6.94,192.87,0.706,-1.478,3.074,0
619,14.95,43.66,1.501,-0.553,0.389,0
620,16.24,97.45,-0.86,0.944,2.109,0
621,13.75,32.69,-2.543,1.133,-0.761,0
622,0.09,46.09,0.791,-0.509,2.485,0
623,13.45,58.42,0.087,1.389,-0.742,0
624,21.25,215.24,-1.294,-0.381,-0.943,0
625,10.82,72.87,-1.072,-1.682,-0.881,0
626,18.18,14.66,-0.598,0.151,-0.724,0
627,22.08,9.61,0.943,-0.04,1.862,0
628,14.22,28.39,-1.407,-0.036,0.894,0
629,6.19,85.83,-0.215,-0.184,-1.192,0
630,12.9,31.06,0.54,0.323,-0.705,0
631,3.51,10.33,0.317,0.737,1.063,0
632,20.82,40.87,0.162,1.024,-2.571,0
633,12.6,124.29,-2.02,-0.751,-0.315,0
634,12.51,338.06,-1.36,0.549,-1.076,0
635,10.38,43.33,-0.317,-1.324,0.784,0
636,20.85,39.91,0.49,-2.829,-0.811,0
637,14.3,6.67,-1.084,0.896,-1.54,0
638,14.63,6.74,1.219,-0.982,-0.445,0
639,21.25,25.75,-2.891,0.832,0.267,0
640,0.92,6.76,0.631,1.464,-1.747,0
641,14.44,67.29,2.037,0.645,-2.06,0
642,9.44,65.78,-2.128,-0.256,-0.466,0
643,3.54,17.29,0.32,-0.908,-1.428,0
644,2.37,37.42,0.703,3.207,-1.055,0
645,7.5,160.57,0.837,-0.577,-0.109,0
646,7.0,44.97,2.438,1.11,-0.43,0
647,10.37,284.19,0.977,-2.254,-0.168,0
648,7.09,14.9,-1.186,-0.153,-0.076,0
649,12.68,87.23,-0.846,0.894,0.06,0
650,12.16,110.32,1.622,0.974,0.402,0
651,4.15,75.12,2.282,-0.249,-1.143,0
652,19.04,107.0,0.378,-0.101,1.975,0
653,12.48,15.27,-0.309,0.042,-0.298,0
654,15.57,99.8,1.864,1.551,0.682,0
655,19.91,44.58,-0.808,-0.84,-0.454,0
656,7.06,35.86,0.487,-0.718,2.192,0
657,8.78,28.92,2.103,0.506,-0.221,0
658,16.63,36.06,-0.721,-0.629,0.116,0
659,16.34,52.8,-0.663,-0.548,-0.933,0
660,6.66,242.33,0.449,0.124,1.509,0
661,5.41,13.61,0.332,0.019,-2.314,0
662,9.79,29.02,-0.258,-0.913,1.094,0
663,17.31,30.33,2.171,-1.769,2.557,0
664,10.68,9.51,0.506,0.425,-0.33,0
665,19.58,25.0,0.88,0.87,1.263,0
666,3.92,7.71,-0.245,-0.105,0.929,0
667,18.3,277.48,-0.827,-1.226,-0.065,0
668,7.93,98.0,-0.238,0.239,-1.021,0
669,10.91,29.56,0.676,-0.449,-0.132,0
670,23.68,138.62,-0.932,1.07,-3.086,0
671,9.79,27.18,-0.343,-0.459,0.548,0
672,6.39,13.37,-1.202,1.217,1.005,0
673,17.52,7.06,0.688,-1.767,2.822,0
674,5.04,369.33,-0.974,1.144,-0.942,0
675,0.27,18.97,0.424,-1.956,0.372,0
676,16.89,150.89,1.591,0.154,0.268,0
677,14.07,98.28,-0.1,-1.367,0.261,0
678,17.4,15.03,0.361,-0.545,1.928,0
679,20.86,12.33,0.034,0.6,-1.76,0
680,10.33,8.71,-3.216,0.187,0.494,0
681,12.11,99.2,-0.244,-0.079,-0.768,0
682,13.54,62.49,0.453,-0.952,0.646,0
683,2.38,19.59,-0.528,0.85,0.358,0
684,8.31,6.39,0.147,0.812,-0.258,0
685,15.31,20.68,-1.074,1.233,-0.293,0
686,6.46,62.91,-0.338,0.029,-0.859,0
687,11.88,3.81,2.783,0.01,0.475,0
688,0.96,92.83,2.183,-2.665,2.019,0
689,15.75,10.15,0.431,-1.31,-0.434,0
690,16.23,38.39,-0.198,1.766,0.603,0
691,20.85,149.56,-0.478,-1.236,-0.242,0
692,10.27,97.96,-0.698,-0.253,1.175,0
693,10.61,26.6,-0.764,0.869,-0.316,0
694,10.02,19.82,2.995,-0.417,0.92,0
695,22.73,74.6,0.455,-0.222,-0.957,0
696,6.2,12.56,-3.065,1.372,-2.284,0
697,17.63,23.04,-0.522,-0.172,1.892,0
698,20.94,32.47,-0.139,-0.551,-0.429,0
699,17.95,14.06,-1.016,-0.421,0.823,0
700,13.87,33.5,-0.541,0.216,-0.89,0
701,16.78,3.51,-1.49,-0.471,2.169,0
702,4.4,102.54,1.83,2.051,2.09,0
703,10.59,18.82,0.522,0.214,-2.067,0
704,22.08,77.45,0.117,-3.515,1.584,0
705,5.44,358.89,-3.288,-0.726,1.557,0
706,12.04,11.2,1.505,0.054,0.63,0
707,13.81,96.93,0.178,-1.103,-0.355,0
708,11.42,80.92,2.54,1.93,0.038,0
709,16.27,7.35,-1.143,-0.246,-0.765,0
710,7.51,23.53,0.568,0.327,1.104,0
711,18.07,201.07,-0.824,-0.302,-0.052,0
712,9.71,62.79,0.654,0.675,1.543,0
713,14.64,29.75,-0.115,0.601,-1.41,0
714,15.81,440.36,-0.388,-0.662,-2.684,0
715,3.87,72.3,-2.13,-1.652,-0.794,0
716,16.64,163.96,1.452,1.314,-0.94,0
717,18.21,105.66,2.375,-1.375,0.092,0
718,6.76,33.2,1.987,0.409,0.994,0
719,14.32,19.54,0.951,1.134,-1.009,0
720,1.95,55.46,1.726,-0.518,-1.759,0
721,13.87,15.53,-0.373,0.059,2.006,0
722,16.2,206.4,1.403,-1.713,-0.497,0
723,7.14,48.49,-1.221,-0.212,-2.633,0
724,17.57,64.24,-0.152,-1.007,-0.552,0
725,8.58,28.34,1.566,-0.62,-1.099,0
726,18.88,14.4,0.511,0.287,-0.417,0
727,20.79,41.91,-0.23,-1.215,-1.775,0
728,20.79,6.48,-1.335,0.962,-0.331,0
729,9.41,76.3,2.203,0.937,0.21,0
730,7.72,69.76,0.848,-0.171,-0.243,0
731,17.5,13.06,-0.704,1.233,-0.571,0
732,10.33,108.41,-1.196,0.167,1.218,0
733,20.45,44.34,2.632,1.294,0.251,0
734,18.0,18.75,1.025,-0.796,-2.173,0
735,12.75,164.3,0.225,-2.658,-1.603,0
736,0.01,29.75,0.705,0.084,-2.706,0
737,1.94,12.28,0.245,-1.726,1.436,0
738,17.03,302.39,0.165,-0.638,-0.256,0
739,14.79,113.86,-0.796,-0.755,0.591,0
740,10.36,95.55,-1.257,0.738,2.137,0
741,18.28,120.47,-1.427,-0.638,0.324,0
742,7.51,384.05,-0.651,-1.358,-1.428,0
743,19.7,60.93,0.206,-2.524,0.767,0
744,17.5,85.54,1.12,1.32,0.305,0
745,8.34,37.04,0.097,-1.252,1.3,0
746,14.74,191.39,-0.414,0.411,-1.253,0
747,12.68,27.95,-0.011,-0.117,-0.114,0
748,16.84,173.26,1.041,-0.842,1.63,0
749,18.95,31.21,0.234,0.28,2.16,0
750,18.48,180.1,2.414,-0.933,0.517,0
751,9.0,121.77,0.649,-0.327,0.585,0
752,16.66,318.9,-1.771,-0.642,-0.67,0
753,9.39,48.17,-1.543,0.129,-1.153,0
754,9.22,38.89,-1.415,-1.624,-0.643,0
755,16.02,48.41,-0.659,0.768,-0.058,0
756,16.91,69.84,-0.264,-0.913,-3.512,0
757,21.22,29.11,-1.999,0.795,2.213,0
758,23.93,16.15,0.721,-2.078,-1.152,0
759,3.19,147.46,-0.059,0.854,-0.85,0
760,11.76,28.15,-0.064,0.7,2.513,0
761,14.67,16.79,2.533,0.874,0.675,0
762,13.73,311.72,-2.193,-0.426,0.766,0
763,15.21,64.44,-1.314,1.748,-0.451,0
764,5.9,49.64,0.285,-0.776,-1.033,0
765,3.56,28.3,-1.139,0.556,0.666,0
766,9.84,43.16,0.429,-1.699,3.309,0
767,19.55,168.76,2.688,0.201,1.41,0
768,16.17,35.24,1.905,0.548,-0.825,0
769,1.63,225.96,1.802,1.323,1.189,0
770,15.77,74.15,-0.744,0.793,-0.886,0
771,17.68,684.8,-0.633,-0.224,-0.989,0
772,16.11,15.25,-1.345,-0.521,-1.041,0
773,17.18,10.71,0.472,0.714,0.751,0
774,11.2,114.74,2.623,2.056,-1.116,0
775,12.12,55.12,0.264,0.151,-1.352,0
776,13.63,170.65,-2.043,-1.663,1.126,0
777,19.67,162.23,0.037,0.095,-1.048,0
778,3.76,59.11,0.149,0.212,0.829,0
779,1.3,7.4,-0.553,-0.885,1.459,0
780,20.09,40.49,-1.264,1.073,-0.153,0
781,23.5,83.54,-0.818,1.419,-3.11,0
782,18.82,34.84,2.14,-0.223,-1.262,0
783,15.5,28.49,1.264,0.82,0.868,0
784,12.57,35.34,0.961,0.008,0.215,0
785,12.41,31.74,-0.154,-0.591,-0.806,0
786,10.99,72.96,0.208,0.083,1.302,0
787,0.63,53.49,-1.151,-1.332,0.883,0
788,11.47,32.27,0.621,-1.499,1.55,0
789,17.02,6.49,-1.681,-0.622,0.609,0
790,4.28,37.98,0.553,1.787,-1.289,0
791,17.05,37.95,-1.533,0.277,-0.536,0
792,11.17,93.52,-2.712,-0.416,2.063,0
793,7.64,19.49,-0.155,-1.511,-0.721,0
794,16.5,46.04,1.498,0.824,-0.116,0
795,10.6,9.62,-0.501,0.25,-0.102,0
796,4.0,80.53,0.543,-1.832,2.416,0
797,1.99,216.03,-0.947,-1.297,1.793,0
798,14.6,121.38,0.612,0.087,0.391,0
799,4.27,109.68,-0.663,0.128,2.751,0
800,17.47,29.45,0.546,1.428,-1.762,0
801,21.27,44.62,1.088,0.801,-1.018,0
802,14.94,29.47,0.492,-0.361,-0.455,0
803,15.56,96.53,-1.302,0.131,-2.563,0
804,14.09,62.05,-1.133,-0.721,0.752,0
805,9.61,27.82,0.727,0.777,-0.165,0
806,19.21,26.62,-0.516,0.742,-0.635,0
807,14.76,302.56,-1.59,-0.011,0.088,0
808,10.11,54.38,0.898,0.901,0.113,0
809,12.94,159.54,1.476,-0.663,-0.113,0
810,16.58,53.73,2.458,0.823,0.605,0
811,9.75,83.59,0.695,-0.108,-0.13,0
812,5.63,16.93,-0.383,1.914,-0.623,0
813,4.52,42.93,-1.501,0.632,-0.703,0
814,16.44,268.22,1.221,1.593,-1.526,0
815,16.88,149.77,1.881,0.277,-0.4,0
816,9.55,27.62,-1.45,-2.667,0.5,0
817,15.14,76.22,0.45,-0.705,2.468,0
818,14.03,63.78,0.034,-1.881,0.603,0
819,23.08,13.34,-0.783,1.63,0.65,0
820,20.74,29.92,-0.323,-0.3,-1.153,0
821,11.82,39.3,0.326,0.817,1.993,0
822,12.83,12.37,1.974,0.554,2.707,0
823,0.05,53.92,1.895,-1.552,2.072,0
824,13.12,7.03,-2.578,-2.941,-0.493,0
825,10.28,12.6,0.969,-0.334,-0.284,0
826,1.28,62.97,2.104,0.614,0.088,0
827,19.66,5.96,-1.492,0.659,-0.998,0
828,12.93,44.2,-0.094,0.643,-1.516,0
829,14.07,24.79,3.142,-0.057,-0.572,0
830,0.19,17.35,1.216,-0.044,0.565,0
831,15.6,16.78,0.47,0.644,1.847,0
832,18.78,85.69,-0.418,-0.708,1.413,0
833,11.43,135.39,-0.273,-0.272,-0.733,0
834,6.16,124.3,0.147,0.83,-0.559,0
835,12.36,138.03,0.146,1.556,1.089,0
836,13.77,81.72,-1.158,0.991,3.312,0
837,9.42,11.26,1.896,-1.41,0.744,0
838,14.08,87.14,1.557,-0.793,0.435,0
839,10.36,7.49,-1.334,-0.477,0.473,0
840,9.92,54.25,-0.446,1.034,-0.407,0
841,15.06,59.95,0.552,0.067,-0.62,0
842,17.89,38.8,-1.1,-0.29,-0.126,0
843,9.49,17.3,-0.234,1.153,1.585,0
844,17.14,13.13,-1.114,1.201,1.366,0
845,19.89,20.45,-0.859,-0.19,1.668,0
846,0.59,35.27,-1.91,-1.127,-0.278,0
847,18.0,15.64,-0.977,-0.869,-1.13,0
848,22.21,39.04,-0.211,0.866,-0.114,0
849,13.86,155.57,-0.842,0.13,0.286,0
850,20.01,17.44,1.826,0.351,-1.57,0
851,1.12,45.13,1.688,-0.088,1.8,0
852,18.77,326.03,1.557,-0.876,1.691,0
853,18.87,158.72,0.861,0.667,-1.096,0
854,12.75,12.68,1.388,-0.261,-2.345,0
855,10.37,70.78,-0.679,-1.357,0.958,0
856,5.14,10.45,0.012,-1.102,1.272,0
857,10.28,66.02,1.677,0.238,1.117,0
858,10.94,18.6,1.296,1.058,-0.705,0
859,12.34,53.3,-0.047,-1.612,0.723,0
860,8.33,147.37,1.788,1.435,0.935,0
861,10.7,14.24,1.089,0.787,-1.626,0
862,16.28,55.84,3.339,-2.453,-3.248,0
863,16.84,52.88,-2.394,-0.489,0.38,0
864,5.42,16.65,0.522,1.001,1.917,0
865,19.1,248.17,1.549,-0.695,1.88,0
866,13.12,15.92,-0.999,1.012,-0.565,0
867,14.12,87.41,-1.342,0.366,1.224,0
868,18.74,82.74,-0.134,-0.757,-0.391,0
869,12.31,217.41,0.153,2.962,4.1,0
870,8.05,9.03,1.156,0.41,-1.407,0
871,13.68,77.88,-1.317,1.002,-2.259,0
872,11.69,9.42,-0.778,1.72,-0.401,0
873,8.28,15.08,0.408,-0.351,2.406,0
874,5.81,2.37,-2.21,-0.907,-0.378,0
875,13.39,72.66,-1.076,0.28,0.721,0
876,11.81,29.07,-0.341,-0.854,0.003,0
877,16.18,27.25,1.372,1.712,-0.094,0
878,11.66,102.29,1.2,-1.055,2.177,0
879,11.02,82.88,-0.186,0.885,-1.184,0
880,7.95,54.29,-0.36,-1.06,-0.451,0
881,13.04,6.23,0.056,-2.197,1.937,0
882,15.4,97.04,0.084,-1.25,-4.051,0
883,14.49,61.18,-2.963,-2.506,2.285,0
884,3.49,69.36,0.157,1.179,-0.884,0
885,15.03,28.19,-0.027,0.077,-3.014,0
886,16.54,73.83,0.055,0.391,-0.56,0
887,11.83,62.0,0.017,-0.601,3.183,0
888,15.49,24.15,1.512,1.101,0.181,0
889,17.11,119.56,1.466,1.072,-2.289,0
890,6.96,20.78,-0.558,-1.255,1.6,0
891,15.37,54.69,1.503,1.977,1.472,0
892,22.02,49.08,-0.678,0.49,1.374,0
893,14.37,80.32,-1.692,-0.597,-1.756,0
894,15.36,147.35,-0.007,0.412,-1.855,0
895,11.51,38.19,-0.268,0.435,-1.016,0
896,18.24,12.55,-1.735,0.67,1.254,0
897,8.34,3.0,-0.29,0.458,-1.463,0
898,14.06,76.96,-0.347,1.298,-1.698,0
899,2.85,26.95,-0.868,-0.335,1.073,0
900,18.49,112.79,0.09,-0.339,2.688,0
901,23.66,5.32,-0.041,0.057,0.15,0
902,2.18,53.27,-1.395,2.998,-1.827,0
903,0.52,36.87,2.054,-0.449,0.895,0
904,13.7,33.37,0.119,-1.31,-0.046,0
905,19.45,135.85,0.558,-1.916,0.992,0
906,11.6,35.89,-2.019,-0.745,-1.894,0
907,14.25,98.22,0.168,-2.416,1.189,0
908,15.26,38.2,0.92,-0.351,0.479,0
909,16.4,22.07,-1.817,0.69,-0.923,0
910,21.19,50.35,-0.21,0.28,-0.959,0
911,16.25,31.55,-0.154,0.68,1.183,0
912,16.54,130.32,1.497,1.18,-0.556,0
913,21.84,138.85,-0.75,-0.066,0.001,0
914,15.74,12.31,-0.286,1.128,-1.612,0
915,9.47,49.95,0.146,-1.217,-0.832,0
916,14.28,30.08,-1.237,-0.453,0.647,0
917,3.54,16.08,0.818,-2.434,-0.304,0
918,20.85,109.09,-1.141,-0.759,-1.032,0
919,19.23,4.72,-2.674,-1.426,1.561,0
920,1.24,26.35,3.995,2.525,-0.208,0
921,3.06,146.71,0.255,0.088,-2.176,0
922,10.13,70.29,-0.709,0.312,-0.979,0
923,19.62,12.72,1.767,0.435,1.884,0
924,6.9,195.51,-0.754,2.112,0.646,0
925,11.69,15.41,0.246,2.142,-0.567,0
926,14.72,9.5,1.606,1.668,2.401,0
927,18.04,13.68,-1.442,0.078,-1.032,0
928,12.7,62.93,0.939,-1.029,-1.795,0
929,16.16,93.84,-0.753,-0.007,-1.03,0
930,8.63,262.0,1.91,1.485,0.678,0
931,5.9,19.69,-0.854,-0.77,0.914,0
932,15.3,9.48,-0.63,0.108,-1.907,0
933,14.81,168.08,-2.065,1.66,0.944,0
934,7.08,78.64,-0.691,0.155,-1.659,0
935,23.02,19.62,0.108,-0.881,-1.406,0
936,14.42,27.5,-1.66,0.496,0.345,0
937,8.97,44.44,1.48,0.968,2.069,0
938,11.79,17.74,1.081,-2.009,4.218,0
939,21.96,44.64,0.976,-0.404,0.494,0
940,10.99,46.9,1.644,-0.53,0.331,0
941,7.97,19.04,-2.294,1.273,0.863,0
942,12.06,41.7,3.08,1.867,-0.744,0
943,6.54,1.5,0.746,-0.488,-2.101,0
944,17.9,85.58,-0.778,-1.114,1.61,0
945,9.78,119.68,-0.041,0.798,-1.404,0
946,20.78,31.53,0.291,-0.071,-0.359,0
947,7.28,60.73,0.65,0.601,-1.171,0
948,14.09,20.97,-0.493,0.053,0.416,0
949,5.46,26.84,0.92,1.673,-0.14,0
950,14.4,7.99,-1.625,1.827,2.649,0
951,19.3,210.86,0.195,1.001,-0.937,0
952,17.13,11.23,-1.379,0.77,-0.131,0
953,19.94,29.44,0.519,0.165,0.55,0
954,15.38,71.4,-0.701,-0.827,-1.875,0
955,1.38,17.48,1.519,-0.046,-1.156,0
956,5.57,86.54,0.525,-2.053,1.128,0
957,16.03,20.25,-0.348,-0.622,-0.588,0
958,14.22,126.82,-0.498,-0.129,1.517,0
959,9.99,150.5,-0.243,0.136,-0.763,0
960,4.49,136.67,0.933,-1.17,-0.921,0
961,19.82,72.67,-1.261,-0.928,-3.127,0
962,12.77,13.63,2.185,-1.282,-0.805,0
963,14.5,35.39,1.713,-2.641,0.937,0
964,8.48,20.57,0.485,0.17,0.265,0
965,16.09,9.37,0.811,-0.185,-1.947,0
966,10.65,210.75,0.732,0.117,-0.435,0
967,13.1,209.26,1.879,-0.643,0.056,0
968,11.85,34.73,-0.148,0.5,0.692,0
969,5.82,69.3,-0.416,0.55,-1.364,0
970,9.94,5.61,-1.709,-1.3,-0.578,0
971,15.14,109.78,-2.315,-0.393,0.575,0
972,18.37,187.09,0.618,0.376,1.71,0
973,9.29,126.39,2.084,-1.3,0.521,0
974,17.36,59.47,1.483,-1.573,0.147,0
975,8.67,87.99,-0.682,0.233,-0.332,0
976,18.79,40.53,-0.593,-0.649,-1.583,0
977,15.61,53.86,-1.265,0.046,-0.501,0
978,19.16,39.85,-2.118,1.394,-1.111,0
979,13.43,393.0,1.919,0.88,-0.581,0
980,11.91,8.25,-2.584,0.779,0.568,0
981,8.51,122.64,-1.535,-0.688,-1.204,0
982,9.63,96.16,-0.764,-1.624,0.951,0
983,14.84,74.63,-0.088,-0.081,2.178,0
984,11.61,95.76,0.036,0.108,0.359,0
985,10.08,15.44,-0.485,-1.066,-1.567,0
986,10.63,24.72,-0.058,0.42,0.462,0
987,8.12,18.15,-0.549,0.463,-2.603,0
988,12.99,23.12,0.421,1.105,-1.404,0
989,22.49,22.36,-0.006,-0.215,1.026,0
990,20.73,24.66,0.416,0.517,0.467,0
991,8.91,150.51,-1.188,-0.694,0.055,0
992,6.73,24.33,0.823,-0.836,0.68,0
993,10.98,16.05,0.031,-0.242,1.087,0
994,10.99,11.7,1.32,-0.186,0.654,0
995,9.96,10.95,-0.424,-1.081,1.637,0
996,4.05,171.79,-1.328,2.3,-0.299,0
997,19.48,9.89,0.27,-2.351,0.428,0
998,4.18,11.54,1.089,-0.815,0.998,0
999,8.37,20.87,0.276,-0.504,-1.18,0
1000,8.27,31.0,1.05,-0.974,-0.733,0
1001,14.22,6.37,-0.541,-0.375,1.68,0
1002,12.05,156.45,-2.158,2.196,-1.307,0
1003,8.02,71.01,0.483,0.351,1.677,0
1004,16.45,118.33,-0.8,-0.039,-2.823,0
1005,11.15,8.41,-0.686,-0.524,2.229,0
1006,20.97,195.29,-2.73,-2.344,-1.626,0
1007,0.07,53.76,1.46,-1.522,-0.312,0
1008,8.29,195.54,0.458,-0.888,-0.665,0
1009,21.6,243.24,-1.026,0.278,-0.32,0
1010,6.87,16.53,-0.44,-2.161,0.932,0
1011,15.85,168.88,-1.575,-0.256,-0.448,0
1012,13.77,23.93,0.984,-1.357,1.09,0
1013,13.78,79.47,1.319,0.234,-0.175,0
1014,10.45,71.39,2.287,0.802,-0.633,0
1015,23.83,187.22,-2.879,1.161,-0.908,0
1016,7.59,31.2,-0.395,1.343,0.411,0
1017,12.04,233.9,-0.596,-0.637,1.0,0
1018,16.81,188.01,-0.103,0.072,0.125,0
1019,21.59,80.33,0.819,-0.696,0.48,0
1020,13.94,15.34,-2.295,0.619,-0.227,0
1021,5.06,56.88,-0.477,-1.139,-0.553,0
1022,17.57,98.35,-0.537,0.137,0.656,0
1023,4.12,13.77,0.602,0.299,-0.338,0
1024,13.73,5.2,-1.448,-0.006,0.864,0
1025,15.03,7.18,-0.079,-1.378,-1.156,0
1026,20.09,106.61,0.239,-0.54,-0.979,0
1027,2.86,58.49,-1.567,0.962,-1.17,0
1028,9.16,162.02,0.411,-0.19,-0.382,0
1029,5.52,131.58,-0.476,-0.738,2.524,0
1030,12.54,165.48,-0.722,-1.478,-1.947,0
1031,20.16,53.5,-1.813,-1.271,2.629,0
1032,16.8,126.04,-2.214,0.732,-0.95,0
1033,10.25,23.73,-2.203,0.031,-0.032,0
1034,7.28,185.39,-0.768,-0.249,-0.346,0
1035,11.57,45.54,-0.264,0.634,1.964,0
1036,13.47,41.38,-1.306,-0.093,-0.021,0
1037,14.12,91.61,-1.171,0.146,-0.995,0
1038,11.95,20.11,-2.039,0.641,0.875,0
1039,21.24,25.85,2.994,0.548,-1.941,0
1040,20.09,57.71,-1.102,-0.856,0.232,0
1041,14.87,21.38,0.16,-1.219,-0.914,0
1042,23.64,64.61,0.41,-0.638,0.928,0
1043,13.82,10.05,-1.339,-0.772,0.227,0
1044,13.67,20.03,-0.312,0.278,-0.9,0
1045,2.3,30.71,0.023,-0.635,1.267,0
1046,15.72,65.91,0.978,0.87,0.462,0
1047,8.65,6.14,1.204,1.272,-1.431,0
1048,20.32,30.65,0.407,-0.861,-0.026,0
1049,10.11,26.51,1.054,0.528,-2.205,0
1050,13.92,36.14,0.399,-0.771,0.656,0
1051,5.26,228.92,-0.18,-1.035,-0.201,0
1052,15.86,15.37,0.57,-1.539,0.08,0
1053,14.09,43.91,0.818,1.458,1.405,0
1054,22.91,170.21,0.996,-1.26,-0.233,0
1055,10.92,10.24,1.383,-2.368,1.203,0
1056,7.28,111.43,1.333,0.495,1.92,0
1057,13.87,75.19,-0.478,0.58,0.592,0
1058,7.94,27.93,1.255,-0.55,-3.423,0
1059,2.6,47.2,1.896,-0.223,-0.986,0
1060,11.58,17.63,-2.635,0.305,-2.599,0
1061,12.52,36.94,0.39,0.037,-0.773,0
1062,18.12,123.83,-0.977,2.109,1.995,0
1063,6.25,58.46,-1.08,-0.491,-0.803,0
1064,15.31,24.44,-0.732,0.379,-0.965,0
1065,11.07,249.71,-2.869,-0.079,-2.822,0
1066,9.86,92.18,1.239,-0.113,-0.132,0
1067,7.47,24.87,2.513,-0.22,-1.758,0
1068,17.95,30.69,-0.019,-0.308,0.154,0
1069,8.66,7.01,0.387,1.4,-1.931,0
1070,21.54,45.9,1.054,-1.712,0.599,0
1071,19.78,10.97,1.247,-0.316,0.917,0
1072,9.32,934.97,0.432,0.42,-1.93,0
1073,13.93,36.69,1.153,-1.523,0.175,0
1074,0.42,25.05,1.049,-2.111,2.197,0
1075,17.04,60.39,0.518,-0.625,2.349,0
1076,20.96,13.36,-1.007,1.408,-2.059,0
1077,18.06,13.78,0.55,0.449,-0.953,0
1078,0.42,200.33,-1.251,-0.621,1.32,0
1079,15.02,211.61,0.069,0.777,-3.641,0
1080,13.46,12.21,0.822,-0.336,-0.658,0
1081,14.44,6.39,-0.081,-1.607,-2.77,0
1082,13.14,25.61,-0.455,-3.117,-0.703,0
1083,8.71,30.33,0.861,0.455,0.847,0
1084,19.93,50.24,1.094,-1.888,0.395,0
1085,12.49,59.23,2.155,0.997,-2.213,0
1086,9.7,22.09,2.321,-0.155,1.045,0
1087,16.28,37.55,-0.208,-0.128,0.579,0
1088,17.42,126.47,1.258,0.564,3.028,0
1089,13.36,13.97,-0.039,-1.673,-1.025,0
1090,4.42,29.92,0.307,0.126,-0.198,0
